id_actv,nombre_actv,descripcion,fecha_inicio,fecha_fin,id_equipo_soporte,id_empleado,id_estado,id_orden
756,Lubricacion externa,El empleado lubricara las piezas moviles del sistema transportador y verificara la presion en los engranajes.,2024-01-31,2024-01-31,0,764,4,756
757,Limpieza de filtros,El empleado realizara una limpieza profunda de los filtros de ventilacion y sustituira los obstruidos.,2024-02-02,2024-02-03,0,773,7,757
758,Ajuste de valvulas,Inspeccion y ajuste de las valvulas de presion en el sistema hidraulico para asegurar la correcta operacion.,2024-02-03,2024-02-05,0,907,3,758
759,Calibracion de sensores,Verificacion y calibracion de los sensores de seguridad en la linea de produccion.,2024-02-03,2024-02-03,0,620,2,759
760,Cambio de correas,Reemplazo de correas y ajuste de los tensores en los sistemas de transmision.,2024-02-05,2024-02-07,0,719,5,760
761,Comprobacion de presion,Comprobacion de la presion de los sistemas hidraulicos y ajuste de las valvulas segun los parametros definidos.,2024-02-06,2024-02-08,0,135,6,761
762,Engrase de cojinetes,Sustitucion de las piezas desgastadas en los ejes de transmision y engrase de los cojinetes.,2024-02-06,2024-02-07,3,108,2,762
763,Inspeccion de circuitos,Inspeccion de los circuitos electricos y ajuste de conexiones flojas en los tableros de control.,2024-02-08,2024-02-08,0,834,4,763
764,Lubricacion de friccion,El empleado limpiara y lubricara los componentes criticos en el area de alta friccion para evitar el desgaste prematuro.,2024-02-09,2024-02-10,0,230,3,764
765,Prueba de respaldo,Revision de los sistemas de respaldo de energia con prueba de carga para verificar la capacidad de las baterias de emergencia.,2024-02-09,2024-02-11,0,362,1,765
766,Engrase de sistema,Lubricacion de los cojinetes en el sistema de transmision y ajuste de las correas.,2024-02-11,2024-02-13,0,455,1,766
767,Verificacion de temperatura,Inspeccion del sistema de refrigeracion y verificacion de la temperatura en los componentes criticos.,2024-02-12,2024-02-12,0,538,1,767
768,Ajuste de piezas moviles,El empleado ajustara las piezas moviles del transportador y lubricara los puntos de contacto de los ejes.,2024-02-12,2024-02-12,0,744,1,768
769,Limpieza de filtros de aire,El empleado verificara el estado de los filtros de aire y realizara una limpieza en profundidad para asegurar el flujo adecuado.,2024-02-14,2024-02-14,0,955,3,769
770,Lubricacion externa,El empleado lubricara las piezas moviles del sistema transportador y verificara la presion en los engranajes.,2024-02-15,2024-02-15,0,518,7,770
771,Limpieza de filtros,El empleado realizara una limpieza profunda de los filtros de ventilacion y sustituira los obstruidos.,2024-02-15,2024-02-17,0,950,5,771
772,Ajuste de valvulas,Inspeccion y ajuste de las valvulas de presion en el sistema hidraulico para asegurar la correcta operacion.,2024-02-17,2024-02-18,0,543,2,772
773,Calibracion de sensores,Verificacion y calibracion de los sensores de seguridad en la linea de produccion.,2024-02-18,2024-02-18,0,878,5,773
774,Cambio de correas,Reemplazo de correas y ajuste de los tensores en los sistemas de transmision.,2024-02-18,2024-02-18,0,61,6,774
775,Comprobacion de presion,Comprobacion de la presion de los sistemas hidraulicos y ajuste de las valvulas segun los parametros definidos.,2024-02-20,2024-02-20,0,52,6,775
776,Engrase de cojinetes,Sustitucion de las piezas desgastadas en los ejes de transmision y engrase de los cojinetes.,2024-02-21,2024-02-21,0,457,2,776
777,Inspeccion de circuitos,Inspeccion de los circuitos electricos y ajuste de conexiones flojas en los tableros de control.,2024-02-21,2024-02-23,0,700,7,777
778,Lubricacion de friccion,El empleado limpiara y lubricara los componentes criticos en el area de alta friccion para evitar el desgaste prematuro.,2024-02-23,2024-02-23,0,188,6,778
779,Prueba de respaldo,Revision de los sistemas de respaldo de energia con prueba de carga para verificar la capacidad de las baterias de emergencia.,2024-02-24,2024-02-26,0,477,1,779
780,Engrase de sistema,Lubricacion de los cojinetes en el sistema de transmision y ajuste de las correas.,2024-02-24,2024-02-26,0,144,7,780
781,Verificacion de temperatura,Inspeccion del sistema de refrigeracion y verificacion de la temperatura en los componentes criticos.,2024-02-26,2024-02-26,0,948,4,781
782,Ajuste de piezas moviles,El empleado ajustara las piezas moviles del transportador y lubricara los puntos de contacto de los ejes.,2024-02-27,2024-02-29,0,519,7,782
783,Limpieza de filtros de aire,El empleado verificara el estado de los filtros de aire y realizara una limpieza en profundidad para asegurar el flujo adecuado.,2024-02-27,2024-02-27,0,405,2,783
784,Lubricacion externa,El empleado lubricara las piezas moviles del sistema transportador y verificara la presion en los engranajes.,2024-02-29,2024-03-01,0,801,4,784
785,Limpieza de filtros,El empleado realizara una limpieza profunda de los filtros de ventilacion y sustituira los obstruidos.,2024-03-01,2024-03-03,0,601,6,785
786,Ajuste de valvulas,Inspeccion y ajuste de las valvulas de presion en el sistema hidraulico para asegurar la correcta operacion.,2024-03-01,2024-03-01,0,134,6,786
787,Calibracion de sensores,Verificacion y calibracion de los sensores de seguridad en la linea de produccion.,2024-03-03,2024-03-05,0,64,2,787
788,Cambio de correas,Reemplazo de correas y ajuste de los tensores en los sistemas de transmision.,2024-03-04,2024-03-06,2,721,4,788
789,Comprobacion de presion,Comprobacion de la presion de los sistemas hidraulicos y ajuste de las valvulas segun los parametros definidos.,2024-03-04,2024-03-05,0,485,3,789
790,Engrase de cojinetes,Sustitucion de las piezas desgastadas en los ejes de transmision y engrase de los cojinetes.,2024-03-06,2024-03-06,0,136,6,790
791,Inspeccion de circuitos,Inspeccion de los circuitos electricos y ajuste de conexiones flojas en los tableros de control.,2024-03-07,2024-03-07,0,381,7,791
792,Lubricacion de friccion,El empleado limpiara y lubricara los componentes criticos en el area de alta friccion para evitar el desgaste prematuro.,2024-03-07,2024-03-09,0,902,3,792
793,Prueba de respaldo,Revision de los sistemas de respaldo de energia con prueba de carga para verificar la capacidad de las baterias de emergencia.,2024-03-09,2024-03-10,0,963,4,793
794,Engrase de sistema,Lubricacion de los cojinetes en el sistema de transmision y ajuste de las correas.,2024-03-10,2024-03-11,11,896,1,794
795,Verificacion de temperatura,Inspeccion del sistema de refrigeracion y verificacion de la temperatura en los componentes criticos.,2024-03-10,2024-03-12,0,668,2,795
796,Ajuste de piezas moviles,El empleado ajustara las piezas moviles del transportador y lubricara los puntos de contacto de los ejes.,2024-03-12,2024-03-13,0,469,2,796
797,Limpieza de filtros de aire,El empleado verificara el estado de los filtros de aire y realizara una limpieza en profundidad para asegurar el flujo adecuado.,2024-03-13,2024-03-15,0,835,7,797
798,Lubricacion externa,El empleado lubricara las piezas moviles del sistema transportador y verificara la presion en los engranajes.,2024-03-13,2024-03-13,0,467,2,798
799,Limpieza de filtros,El empleado realizara una limpieza profunda de los filtros de ventilacion y sustituira los obstruidos.,2024-03-15,2024-03-15,0,372,1,799
800,Ajuste de valvulas,Inspeccion y ajuste de las valvulas de presion en el sistema hidraulico para asegurar la correcta operacion.,2024-03-16,2024-03-17,0,114,6,800
801,Calibracion de sensores,Verificacion y calibracion de los sensores de seguridad en la linea de produccion.,2024-03-16,2024-03-17,0,100,2,801
802,Cambio de correas,Reemplazo de correas y ajuste de los tensores en los sistemas de transmision.,2024-03-18,2024-03-20,0,799,6,802
803,Comprobacion de presion,Comprobacion de la presion de los sistemas hidraulicos y ajuste de las valvulas segun los parametros definidos.,2024-03-19,2024-03-19,0,668,7,803
804,Engrase de cojinetes,Sustitucion de las piezas desgastadas en los ejes de transmision y engrase de los cojinetes.,2024-03-19,2024-03-21,0,289,1,804
805,Inspeccion de circuitos,Inspeccion de los circuitos electricos y ajuste de conexiones flojas en los tableros de control.,2024-03-21,2024-03-21,0,728,6,805
806,Lubricacion de friccion,El empleado limpiara y lubricara los componentes criticos en el area de alta friccion para evitar el desgaste prematuro.,2024-03-22,2024-03-23,0,343,2,806
807,Prueba de respaldo,Revision de los sistemas de respaldo de energia con prueba de carga para verificar la capacidad de las baterias de emergencia.,2024-03-22,2024-03-22,0,436,3,807
808,Engrase de sistema,Lubricacion de los cojinetes en el sistema de transmision y ajuste de las correas.,2024-03-24,2024-03-25,0,879,2,808
809,Verificacion de temperatura,Inspeccion del sistema de refrigeracion y verificacion de la temperatura en los componentes criticos.,2024-03-25,2024-03-25,0,157,4,809
810,Ajuste de piezas moviles,El empleado ajustara las piezas moviles del transportador y lubricara los puntos de contacto de los ejes.,2024-03-25,2024-03-25,0,185,4,810
811,Limpieza de filtros de aire,El empleado verificara el estado de los filtros de aire y realizara una limpieza en profundidad para asegurar el flujo adecuado.,2024-03-27,2024-03-28,0,55,7,811
812,Lubricacion externa,El empleado lubricara las piezas moviles del sistema transportador y verificara la presion en los engranajes.,2024-03-28,2024-03-29,0,199,2,812
813,Limpieza de filtros,El empleado realizara una limpieza profunda de los filtros de ventilacion y sustituira los obstruidos.,2024-03-28,2024-03-30,0,451,2,813
814,Ajuste de valvulas,Inspeccion y ajuste de las valvulas de presion en el sistema hidraulico para asegurar la correcta operacion.,2024-03-30,2024-03-31,0,903,1,814
815,Calibracion de sensores,Verificacion y calibracion de los sensores de seguridad en la linea de produccion.,2024-03-31,2024-03-31,3,566,2,815
816,Cambio de correas,Reemplazo de correas y ajuste de los tensores en los sistemas de transmision.,2024-03-31,2024-03-31,0,74,6,816
817,Comprobacion de presion,Comprobacion de la presion de los sistemas hidraulicos y ajuste de las valvulas segun los parametros definidos.,2024-04-02,2024-04-04,0,651,1,817
818,Engrase de cojinetes,Sustitucion de las piezas desgastadas en los ejes de transmision y engrase de los cojinetes.,2024-04-03,2024-04-04,0,365,3,818
819,Inspeccion de circuitos,Inspeccion de los circuitos electricos y ajuste de conexiones flojas en los tableros de control.,2024-04-03,2024-04-03,0,65,1,819
820,Lubricacion de friccion,El empleado limpiara y lubricara los componentes criticos en el area de alta friccion para evitar el desgaste prematuro.,2024-04-05,2024-04-07,0,469,2,820
821,Prueba de respaldo,Revision de los sistemas de respaldo de energia con prueba de carga para verificar la capacidad de las baterias de emergencia.,2024-04-06,2024-04-08,0,947,3,821
822,Engrase de sistema,Lubricacion de los cojinetes en el sistema de transmision y ajuste de las correas.,2024-04-06,2024-04-08,0,566,2,822
823,Verificacion de temperatura,Inspeccion del sistema de refrigeracion y verificacion de la temperatura en los componentes criticos.,2024-04-08,2024-04-09,0,895,5,823
824,Ajuste de piezas moviles,El empleado ajustara las piezas moviles del transportador y lubricara los puntos de contacto de los ejes.,2024-04-09,2024-04-11,0,139,5,824
825,Limpieza de filtros de aire,El empleado verificara el estado de los filtros de aire y realizara una limpieza en profundidad para asegurar el flujo adecuado.,2024-04-09,2024-04-11,0,936,6,825
826,Lubricacion externa,El empleado lubricara las piezas moviles del sistema transportador y verificara la presion en los engranajes.,2024-04-11,2024-04-12,0,653,3,826
827,Limpieza de filtros,El empleado realizara una limpieza profunda de los filtros de ventilacion y sustituira los obstruidos.,2024-04-12,2024-04-13,0,468,2,827
828,Ajuste de valvulas,Inspeccion y ajuste de las valvulas de presion en el sistema hidraulico para asegurar la correcta operacion.,2024-04-12,2024-04-13,0,965,7,828
829,Calibracion de sensores,Verificacion y calibracion de los sensores de seguridad en la linea de produccion.,2024-04-14,2024-04-16,0,845,5,829
830,Cambio de correas,Reemplazo de correas y ajuste de los tensores en los sistemas de transmision.,2024-04-15,2024-04-15,9,225,3,830
831,Comprobacion de presion,Comprobacion de la presion de los sistemas hidraulicos y ajuste de las valvulas segun los parametros definidos.,2024-04-15,2024-04-15,0,921,7,831
832,Engrase de cojinetes,Sustitucion de las piezas desgastadas en los ejes de transmision y engrase de los cojinetes.,2024-04-17,2024-04-17,10,634,2,832
833,Inspeccion de circuitos,Inspeccion de los circuitos electricos y ajuste de conexiones flojas en los tableros de control.,2024-04-18,2024-04-19,0,680,3,833
834,Lubricacion de friccion,El empleado limpiara y lubricara los componentes criticos en el area de alta friccion para evitar el desgaste prematuro.,2024-04-18,2024-04-20,0,957,6,834
835,Prueba de respaldo,Revision de los sistemas de respaldo de energia con prueba de carga para verificar la capacidad de las baterias de emergencia.,2024-04-20,2024-04-21,0,722,1,835
836,Engrase de sistema,Lubricacion de los cojinetes en el sistema de transmision y ajuste de las correas.,2024-04-21,2024-04-23,0,461,6,836
837,Verificacion de temperatura,Inspeccion del sistema de refrigeracion y verificacion de la temperatura en los componentes criticos.,2024-04-21,2024-04-22,4,807,1,837
838,Ajuste de piezas moviles,El empleado ajustara las piezas moviles del transportador y lubricara los puntos de contacto de los ejes.,2024-04-23,2024-04-23,0,74,2,838
839,Limpieza de filtros de aire,El empleado verificara el estado de los filtros de aire y realizara una limpieza en profundidad para asegurar el flujo adecuado.,2024-04-24,2024-04-25,0,940,7,839
840,Lubricacion externa,El empleado lubricara las piezas moviles del sistema transportador y verificara la presion en los engranajes.,2024-04-24,2024-04-24,0,833,5,840
841,Limpieza de filtros,El empleado realizara una limpieza profunda de los filtros de ventilacion y sustituira los obstruidos.,2024-04-26,2024-04-26,0,35,6,841
842,Ajuste de valvulas,Inspeccion y ajuste de las valvulas de presion en el sistema hidraulico para asegurar la correcta operacion.,2024-04-27,2024-04-29,0,509,6,842
843,Calibracion de sensores,Verificacion y calibracion de los sensores de seguridad en la linea de produccion.,2024-04-27,2024-04-29,0,252,7,843
844,Cambio de correas,Reemplazo de correas y ajuste de los tensores en los sistemas de transmision.,2024-04-29,2024-05-01,0,402,7,844
845,Comprobacion de presion,Comprobacion de la presion de los sistemas hidraulicos y ajuste de las valvulas segun los parametros definidos.,2024-04-30,2024-04-30,0,838,4,845
846,Engrase de cojinetes,Sustitucion de las piezas desgastadas en los ejes de transmision y engrase de los cojinetes.,2024-04-30,2024-05-02,0,523,6,846
847,Inspeccion de circuitos,Inspeccion de los circuitos electricos y ajuste de conexiones flojas en los tableros de control.,2024-05-02,2024-05-04,1,34,7,847
848,Lubricacion de friccion,El empleado limpiara y lubricara los componentes criticos en el area de alta friccion para evitar el desgaste prematuro.,2024-05-03,2024-05-04,0,953,5,848
849,Prueba de respaldo,Revision de los sistemas de respaldo de energia con prueba de carga para verificar la capacidad de las baterias de emergencia.,2024-05-03,2024-05-05,0,706,3,849
850,Engrase de sistema,Lubricacion de los cojinetes en el sistema de transmision y ajuste de las correas.,2024-05-05,2024-05-06,0,296,1,850
851,Verificacion de temperatura,Inspeccion del sistema de refrigeracion y verificacion de la temperatura en los componentes criticos.,2024-05-06,2024-05-06,0,271,3,851
852,Ajuste de piezas moviles,El empleado ajustara las piezas moviles del transportador y lubricara los puntos de contacto de los ejes.,2024-05-06,2024-05-07,0,52,6,852
853,Limpieza de filtros de aire,El empleado verificara el estado de los filtros de aire y realizara una limpieza en profundidad para asegurar el flujo adecuado.,2024-05-08,2024-05-10,0,390,4,853
854,Lubricacion externa,El empleado lubricara las piezas moviles del sistema transportador y verificara la presion en los engranajes.,2024-05-09,2024-05-11,0,202,6,854
855,Limpieza de filtros,El empleado realizara una limpieza profunda de los filtros de ventilacion y sustituira los obstruidos.,2024-05-09,2024-05-11,0,949,6,855
856,Ajuste de valvulas,Inspeccion y ajuste de las valvulas de presion en el sistema hidraulico para asegurar la correcta operacion.,2024-05-11,2024-05-11,0,189,1,856
857,Calibracion de sensores,Verificacion y calibracion de los sensores de seguridad en la linea de produccion.,2024-05-12,2024-05-14,0,597,3,857
858,Cambio de correas,Reemplazo de correas y ajuste de los tensores en los sistemas de transmision.,2024-05-12,2024-05-14,0,935,7,858
859,Comprobacion de presion,Comprobacion de la presion de los sistemas hidraulicos y ajuste de las valvulas segun los parametros definidos.,2024-05-14,2024-05-14,0,249,6,859
860,Engrase de cojinetes,Sustitucion de las piezas desgastadas en los ejes de transmision y engrase de los cojinetes.,2024-05-15,2024-05-15,0,760,2,860
861,Inspeccion de circuitos,Inspeccion de los circuitos electricos y ajuste de conexiones flojas en los tableros de control.,2024-05-15,2024-05-15,11,287,6,861
862,Lubricacion de friccion,El empleado limpiara y lubricara los componentes criticos en el area de alta friccion para evitar el desgaste prematuro.,2024-05-17,2024-05-18,0,280,2,862
863,Prueba de respaldo,Revision de los sistemas de respaldo de energia con prueba de carga para verificar la capacidad de las baterias de emergencia.,2024-05-18,2024-05-18,0,476,5,863
864,Engrase de sistema,Lubricacion de los cojinetes en el sistema de transmision y ajuste de las correas.,2024-05-18,2024-05-19,9,331,6,864
865,Verificacion de temperatura,Inspeccion del sistema de refrigeracion y verificacion de la temperatura en los componentes criticos.,2024-05-20,2024-05-20,0,228,4,865
866,Ajuste de piezas moviles,El empleado ajustara las piezas moviles del transportador y lubricara los puntos de contacto de los ejes.,2024-05-21,2024-05-23,0,820,2,866
867,Limpieza de filtros de aire,El empleado verificara el estado de los filtros de aire y realizara una limpieza en profundidad para asegurar el flujo adecuado.,2024-05-21,2024-05-21,0,956,1,867
868,Lubricacion externa,El empleado lubricara las piezas moviles del sistema transportador y verificara la presion en los engranajes.,2024-05-23,2024-05-25,10,297,7,868
869,Limpieza de filtros,El empleado realizara una limpieza profunda de los filtros de ventilacion y sustituira los obstruidos.,2024-05-24,2024-05-25,4,795,6,869
870,Ajuste de valvulas,Inspeccion y ajuste de las valvulas de presion en el sistema hidraulico para asegurar la correcta operacion.,2024-05-24,2024-05-26,0,329,5,870
871,Calibracion de sensores,Verificacion y calibracion de los sensores de seguridad en la linea de produccion.,2024-05-26,2024-05-27,1,302,6,871
872,Cambio de correas,Reemplazo de correas y ajuste de los tensores en los sistemas de transmision.,2024-05-27,2024-05-27,0,238,2,872
873,Comprobacion de presion,Comprobacion de la presion de los sistemas hidraulicos y ajuste de las valvulas segun los parametros definidos.,2024-05-27,2024-05-28,0,971,7,873
874,Engrase de cojinetes,Sustitucion de las piezas desgastadas en los ejes de transmision y engrase de los cojinetes.,2024-05-29,2024-05-31,0,433,4,874
875,Inspeccion de circuitos,Inspeccion de los circuitos electricos y ajuste de conexiones flojas en los tableros de control.,2024-05-30,2024-05-31,0,645,7,875
876,Lubricacion de friccion,El empleado limpiara y lubricara los componentes criticos en el area de alta friccion para evitar el desgaste prematuro.,2024-05-30,2024-06-01,0,702,2,876
877,Prueba de respaldo,Revision de los sistemas de respaldo de energia con prueba de carga para verificar la capacidad de las baterias de emergencia.,2024-06-01,2024-06-01,0,370,1,877
878,Engrase de sistema,Lubricacion de los cojinetes en el sistema de transmision y ajuste de las correas.,2024-06-02,2024-06-03,0,67,5,878
879,Verificacion de temperatura,Inspeccion del sistema de refrigeracion y verificacion de la temperatura en los componentes criticos.,2024-06-02,2024-06-03,0,172,6,879
880,Ajuste de piezas moviles,El empleado ajustara las piezas moviles del transportador y lubricara los puntos de contacto de los ejes.,2024-06-04,2024-06-06,0,413,2,880
881,Limpieza de filtros de aire,El empleado verificara el estado de los filtros de aire y realizara una limpieza en profundidad para asegurar el flujo adecuado.,2024-06-05,2024-06-07,0,220,4,881
882,Lubricacion externa,El empleado lubricara las piezas moviles del sistema transportador y verificara la presion en los engranajes.,2024-06-05,2024-06-05,0,280,7,882
883,Limpieza de filtros,El empleado realizara una limpieza profunda de los filtros de ventilacion y sustituira los obstruidos.,2024-06-07,2024-06-08,0,498,5,883
884,Ajuste de valvulas,Inspeccion y ajuste de las valvulas de presion en el sistema hidraulico para asegurar la correcta operacion.,2024-06-08,2024-06-10,0,827,1,884
885,Calibracion de sensores,Verificacion y calibracion de los sensores de seguridad en la linea de produccion.,2024-06-08,2024-06-08,0,218,5,885
886,Cambio de correas,Reemplazo de correas y ajuste de los tensores en los sistemas de transmision.,2024-06-10,2024-06-10,0,674,2,886
887,Comprobacion de presion,Comprobacion de la presion de los sistemas hidraulicos y ajuste de las valvulas segun los parametros definidos.,2024-06-11,2024-06-11,0,183,2,887
888,Engrase de cojinetes,Sustitucion de las piezas desgastadas en los ejes de transmision y engrase de los cojinetes.,2024-06-11,2024-06-13,0,797,5,888
889,Inspeccion de circuitos,Inspeccion de los circuitos electricos y ajuste de conexiones flojas en los tableros de control.,2024-06-13,2024-06-13,0,906,2,889
890,Lubricacion de friccion,El empleado limpiara y lubricara los componentes criticos en el area de alta friccion para evitar el desgaste prematuro.,2024-06-14,2024-06-15,0,929,5,890
891,Prueba de respaldo,Revision de los sistemas de respaldo de energia con prueba de carga para verificar la capacidad de las baterias de emergencia.,2024-06-14,2024-06-14,0,430,5,891
892,Engrase de sistema,Lubricacion de los cojinetes en el sistema de transmision y ajuste de las correas.,2024-06-16,2024-06-17,0,370,1,892
893,Verificacion de temperatura,Inspeccion del sistema de refrigeracion y verificacion de la temperatura en los componentes criticos.,2024-06-17,2024-06-18,0,206,7,893
894,Ajuste de piezas moviles,El empleado ajustara las piezas moviles del transportador y lubricara los puntos de contacto de los ejes.,2024-06-17,2024-06-18,0,501,6,894
895,Limpieza de filtros de aire,El empleado verificara el estado de los filtros de aire y realizara una limpieza en profundidad para asegurar el flujo adecuado.,2024-06-19,2024-06-21,0,260,5,895
896,Lubricacion externa,El empleado lubricara las piezas moviles del sistema transportador y verificara la presion en los engranajes.,2024-06-20,2024-06-22,20,437,6,896
897,Limpieza de filtros,El empleado realizara una limpieza profunda de los filtros de ventilacion y sustituira los obstruidos.,2024-06-20,2024-06-21,0,758,1,897
898,Ajuste de valvulas,Inspeccion y ajuste de las valvulas de presion en el sistema hidraulico para asegurar la correcta operacion.,2024-06-22,2024-06-24,0,101,7,898
899,Calibracion de sensores,Verificacion y calibracion de los sensores de seguridad en la linea de produccion.,2024-06-23,2024-06-25,0,907,1,899
900,Cambio de correas,Reemplazo de correas y ajuste de los tensores en los sistemas de transmision.,2024-06-23,2024-06-23,3,965,2,900
901,Comprobacion de presion,Comprobacion de la presion de los sistemas hidraulicos y ajuste de las valvulas segun los parametros definidos.,2024-06-25,2024-06-25,0,664,1,901
902,Engrase de cojinetes,Sustitucion de las piezas desgastadas en los ejes de transmision y engrase de los cojinetes.,2024-06-26,2024-06-28,0,713,5,902
903,Inspeccion de circuitos,Inspeccion de los circuitos electricos y ajuste de conexiones flojas en los tableros de control.,2024-06-26,2024-06-26,0,496,6,903
904,Lubricacion de friccion,El empleado limpiara y lubricara los componentes criticos en el area de alta friccion para evitar el desgaste prematuro.,2024-06-28,2024-06-29,0,390,2,904
905,Prueba de respaldo,Revision de los sistemas de respaldo de energia con prueba de carga para verificar la capacidad de las baterias de emergencia.,2024-06-29,2024-06-29,0,748,3,905
906,Engrase de sistema,Lubricacion de los cojinetes en el sistema de transmision y ajuste de las correas.,2024-06-29,2024-06-29,0,436,6,906
907,Verificacion de temperatura,Inspeccion del sistema de refrigeracion y verificacion de la temperatura en los componentes criticos.,2024-07-01,2024-07-01,0,514,7,907
908,Ajuste de piezas moviles,El empleado ajustara las piezas moviles del transportador y lubricara los puntos de contacto de los ejes.,2024-07-02,2024-07-03,0,264,2,908
909,Limpieza de filtros de aire,El empleado verificara el estado de los filtros de aire y realizara una limpieza en profundidad para asegurar el flujo adecuado.,2024-07-02,2024-07-04,0,237,3,909
910,Lubricacion externa,El empleado lubricara las piezas moviles del sistema transportador y verificara la presion en los engranajes.,2024-07-04,2024-07-05,0,510,4,910
911,Limpieza de filtros,El empleado realizara una limpieza profunda de los filtros de ventilacion y sustituira los obstruidos.,2024-07-05,2024-07-05,0,684,7,911
912,Ajuste de valvulas,Inspeccion y ajuste de las valvulas de presion en el sistema hidraulico para asegurar la correcta operacion.,2024-07-05,2024-07-07,0,811,7,912
913,Calibracion de sensores,Verificacion y calibracion de los sensores de seguridad en la linea de produccion.,2024-07-07,2024-07-07,0,471,4,913
914,Cambio de correas,Reemplazo de correas y ajuste de los tensores en los sistemas de transmision.,2024-07-08,2024-07-08,0,725,1,914
915,Comprobacion de presion,Comprobacion de la presion de los sistemas hidraulicos y ajuste de las valvulas segun los parametros definidos.,2024-07-08,2024-07-09,0,982,4,915
916,Engrase de cojinetes,Sustitucion de las piezas desgastadas en los ejes de transmision y engrase de los cojinetes.,2024-07-10,2024-07-11,0,623,6,916
917,Inspeccion de circuitos,Inspeccion de los circuitos electricos y ajuste de conexiones flojas en los tableros de control.,2024-07-11,2024-07-12,0,208,2,917
918,Lubricacion de friccion,El empleado limpiara y lubricara los componentes criticos en el area de alta friccion para evitar el desgaste prematuro.,2024-07-11,2024-07-11,0,759,6,918
919,Prueba de respaldo,Revision de los sistemas de respaldo de energia con prueba de carga para verificar la capacidad de las baterias de emergencia.,2024-07-13,2024-07-15,0,269,4,919
920,Engrase de sistema,Lubricacion de los cojinetes en el sistema de transmision y ajuste de las correas.,2024-07-14,2024-07-16,0,134,2,920
921,Verificacion de temperatura,Inspeccion del sistema de refrigeracion y verificacion de la temperatura en los componentes criticos.,2024-07-14,2024-07-16,0,849,3,921
922,Ajuste de piezas moviles,El empleado ajustara las piezas moviles del transportador y lubricara los puntos de contacto de los ejes.,2024-07-16,2024-07-18,0,36,7,922
923,Limpieza de filtros de aire,El empleado verificara el estado de los filtros de aire y realizara una limpieza en profundidad para asegurar el flujo adecuado.,2024-07-17,2024-07-17,0,444,2,923
924,Lubricacion externa,El empleado lubricara las piezas moviles del sistema transportador y verificara la presion en los engranajes.,2024-07-17,2024-07-17,0,985,4,924
925,Limpieza de filtros,El empleado realizara una limpieza profunda de los filtros de ventilacion y sustituira los obstruidos.,2024-07-19,2024-07-19,0,407,5,925
926,Ajuste de valvulas,Inspeccion y ajuste de las valvulas de presion en el sistema hidraulico para asegurar la correcta operacion.,2024-07-20,2024-07-22,0,362,7,926
927,Calibracion de sensores,Verificacion y calibracion de los sensores de seguridad en la linea de produccion.,2024-07-20,2024-07-22,0,892,1,927
928,Cambio de correas,Reemplazo de correas y ajuste de los tensores en los sistemas de transmision.,2024-07-22,2024-07-24,0,677,5,928
929,Comprobacion de presion,Comprobacion de la presion de los sistemas hidraulicos y ajuste de las valvulas segun los parametros definidos.,2024-07-23,2024-07-23,0,781,3,929
930,Engrase de cojinetes,Sustitucion de las piezas desgastadas en los ejes de transmision y engrase de los cojinetes.,2024-07-23,2024-07-23,0,716,3,930
931,Inspeccion de circuitos,Inspeccion de los circuitos electricos y ajuste de conexiones flojas en los tableros de control.,2024-07-25,2024-07-27,0,689,3,931
932,Lubricacion de friccion,El empleado limpiara y lubricara los componentes criticos en el area de alta friccion para evitar el desgaste prematuro.,2024-07-26,2024-07-26,0,861,1,932
933,Prueba de respaldo,Revision de los sistemas de respaldo de energia con prueba de carga para verificar la capacidad de las baterias de emergencia.,2024-07-26,2024-07-27,0,390,4,933
934,Engrase de sistema,Lubricacion de los cojinetes en el sistema de transmision y ajuste de las correas.,2024-07-28,2024-07-30,0,805,5,934
935,Verificacion de temperatura,Inspeccion del sistema de refrigeracion y verificacion de la temperatura en los componentes criticos.,2024-07-29,2024-07-31,0,501,7,935
936,Ajuste de piezas moviles,El empleado ajustara las piezas moviles del transportador y lubricara los puntos de contacto de los ejes.,2024-07-29,2024-07-31,0,355,4,936
937,Limpieza de filtros de aire,El empleado verificara el estado de los filtros de aire y realizara una limpieza en profundidad para asegurar el flujo adecuado.,2024-07-31,2024-08-02,0,520,5,937
938,Lubricacion externa,El empleado lubricara las piezas moviles del sistema transportador y verificara la presion en los engranajes.,2024-08-01,2024-08-02,13,350,3,938
939,Limpieza de filtros,El empleado realizara una limpieza profunda de los filtros de ventilacion y sustituira los obstruidos.,2024-08-01,2024-08-02,1,620,1,939
940,Ajuste de valvulas,Inspeccion y ajuste de las valvulas de presion en el sistema hidraulico para asegurar la correcta operacion.,2024-08-03,2024-08-05,0,747,6,940
941,Calibracion de sensores,Verificacion y calibracion de los sensores de seguridad en la linea de produccion.,2024-08-04,2024-08-06,0,731,1,941
942,Cambio de correas,Reemplazo de correas y ajuste de los tensores en los sistemas de transmision.,2024-08-04,2024-08-06,0,722,5,942
943,Comprobacion de presion,Comprobacion de la presion de los sistemas hidraulicos y ajuste de las valvulas segun los parametros definidos.,2024-08-06,2024-08-08,0,544,2,943
944,Engrase de cojinetes,Sustitucion de las piezas desgastadas en los ejes de transmision y engrase de los cojinetes.,2024-08-07,2024-08-08,0,968,5,944
